dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1732150800,2024-11-21 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.27,10000,-0.16,-2.45,0.29,1.95,1007,,,90,3.6,250,,,,,,20,801,Clouds,few clouds,02n
1732154400,2024-11-21 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.68,,-0.68,-3.48,0.01,0.93,1007,,,90,4.05,252,,,,,,97,804,Clouds,overcast clouds,04n
1732158000,2024-11-21 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.41,10000,-1.18,-4.19,-0.26,0.95,1007,,,88,4.63,240,,,,,,0,800,Clear,sky is clear,01n
1732161600,2024-11-21 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.39,10000,-1.34,-5.28,-0.26,0.95,1006,,,87,6.69,230,,,,,,0,800,Clear,sky is clear,01n
1732165200,2024-11-21 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.29,10000,-1.43,-5.16,-0.55,0.95,1006,,,87,6.17,240,,,,,,0,800,Clear,sky is clear,01n
1732168800,2024-11-21 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.29,10000,-1.57,-4.63,-0.55,0.95,1005,,,86,5.14,230,,,,,,0,800,Clear,sky is clear,01n
1732172400,2024-11-21 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.28,10000,-1.71,-4.65,-0.66,0.95,1004,,,85,5.14,230,,,,,,0,800,Clear,sky is clear,01n
1732176000,2024-11-21 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.22,10000,-1.63,-4.72,-0.66,0.86,1004,,,86,5.14,220,,,,,,20,801,Clouds,few clouds,02d
1732179600,2024-11-21 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.49,10000,-1.53,-4.38,-0.24,0.93,1003,,,85,5.14,220,,,,,,20,801,Clouds,few clouds,02d
1732183200,2024-11-21 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.83,10000,-1.38,-3.34,0.32,1.26,1002,,,84,4.12,220,,,,,,20,801,Clouds,few clouds,02d
1732186800,2024-11-21 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.04,10000,-1.2,-2.33,0.32,1.49,1000,,,84,3.09,190,,,,,,20,801,Clouds,few clouds,02d
1732190400,2024-11-21 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.25,10000,-0.87,-2.07,0.78,1.97,999,,,85,3.09,200,,,,,,20,801,Clouds,few clouds,02d
1732194000,2024-11-21 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.49,10000,-0.66,-1.33,0.78,2.33,997,,,85,2.57,220,,,,,,20,801,Clouds,few clouds,02d
1732197600,2024-11-21 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.68,10000,-0.36,0.1,0.87,2.53,996,,,86,1.54,210,,,,,,20,801,Clouds,few clouds,02d
1732201200,2024-11-21 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.26,10000,-0.44,1.26,0.22,2.04,995,,,88,0.51,0,,,,,,20,801,Clouds,few clouds,02d
1732204800,2024-11-21 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.5,10000,-0.84,0.5,-0.66,0.93,995,,,90,0.51,100,,,,,,20,801,Clouds,few clouds,02n
1732208400,2024-11-21 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-0.18,10000,-1.32,-0.18,-1.35,0.38,995,,,91,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1732212000,2024-11-21 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-0.93,10000,-1.93,-0.93,-1.66,-0.45,996,,,92,0.51,0,,,,,,0,800,Clear,sky is clear,01n
1732215600,2024-11-21 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-1.25,10000,-2.25,-4.58,-2,-0.45,996,,,92,2.57,230,,,,,,0,800,Clear,sky is clear,01n
1732219200,2024-11-21 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-1.36,,-2.36,-4.41,-2.48,-0.74,997,,,92,2.3,260,,,,,,45,802,Clouds,scattered clouds,03n
1732222800,2024-11-21 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-0.94,,-1.94,-4.22,-1.66,-0.74,998,,,92,2.58,255,,,,,,15,801,Clouds,few clouds,02n
1732226400,2024-11-21 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-0.98,,-2.11,-4.82,-1.91,-0.34,999,,,91,3.16,251,,,,,,20,801,Clouds,few clouds,02n
1732230000,2024-11-21 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-1.22,,-2.48,-5.73,-1.93,-0.34,999,,,90,3.93,252,,,,,,7,800,Clear,sky is clear,01n
1732233600,2024-11-22 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-0.75,10000,-2.42,-5.29,-1.37,-0.05,1000,,,87,4.12,230,,,,,,0,800,Clear,sky is clear,01n
1732237200,2024-11-22 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,-0.41,10000,-2.22,-5.51,-1.35,0.15,1000,,,86,5.14,230,,,,,,20,801,Clouds,few clouds,02n
1732240800,2024-11-22 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.25,10000,-1.46,-5.68,-0.66,0.95,1001,,,87,7.2,240,,,,,,20,801,Clouds,few clouds,02n
1732244400,2024-11-22 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.31,10000,-1.41,-5.81,-0.6,0.95,1001,,,87,7.72,230,,,,,,20,801,Clouds,few clouds,02n
1732248000,2024-11-22 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.29,10000,-1.43,-5.41,-0.55,0.95,1002,,,87,6.69,240,,,,,,0,800,Clear,sky is clear,01n
1732251600,2024-11-22 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.55,10000,-1.06,-4.83,-0.05,0.95,1002,,,88,6.17,240,,,,,,40,620,Snow,light shower snow,13n
1732255200,2024-11-22 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.79,10000,-0.85,-5.38,0.01,1.42,1003,,,88,8.23,230,,,,,,40,802,Clouds,scattered clouds,03n
1732258800,2024-11-22 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.79,10000,-0.99,-4.98,0.01,1.4,1003,,,87,7.2,230,,,,,,20,801,Clouds,few clouds,02n
1732262400,2024-11-22 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.28,10000,-0.7,-4.14,0.34,1.95,1003,,,86,6.69,230,,,,,,20,801,Clouds,few clouds,02d
1732266000,2024-11-22 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.93,10000,-0.28,-3.9,1.12,2.51,1004,,,85,8.23,240,,,,,,20,801,Clouds,few clouds,02d
1732269600,2024-11-22 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,2.26,10000,0.16,-3.81,1.68,2.6,1004,,,86,9.26,240,,0.47,,,,75,612,Snow,light shower sleet,13d
1732269600,2024-11-22 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,2.26,10000,0.16,-3.81,1.68,2.6,1004,,,86,9.26,240,,0.47,,,,75,500,Rain,light rain,10d
1732273200,2024-11-22 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,2.55,10000,0.61,-3.43,1.95,3.09,1005,,,87,9.26,230,,0.31,,,,75,612,Snow,light shower sleet,13d
1732273200,2024-11-22 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,2.55,10000,0.61,-3.43,1.95,3.09,1005,,,87,9.26,230,,0.31,,,,75,500,Rain,light rain,10d
1732276800,2024-11-22 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.77,10000,1.65,-1.33,2.73,4.75,1006,,,86,7.72,240,,,,,,0,800,Clear,sky is clear,01d
1732280400,2024-11-22 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.47,10000,1.67,-0.24,3.55,5.86,1006,,,82,7.2,240,,,,,,75,803,Clouds,broken clouds,04d
1732284000,2024-11-22 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.52,10000,1.45,0.62,4.34,6.43,1006,,,75,8.75,260,,,,,,20,801,Clouds,few clouds,02d
1732287600,2024-11-22 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.28,10000,1.76,0.02,4.18,5.86,1008,,,78,9.77,270,,,,,,75,803,Clouds,broken clouds,04d
1732291200,2024-11-22 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.9,10000,1.74,-0.03,4.2,5.67,1009,,,80,8.23,280,,,,,,75,803,Clouds,broken clouds,04n
1732294800,2024-11-22 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.92,10000,1.76,0.73,4.2,5.31,1011,,,80,6.17,270,,,,,,75,803,Clouds,broken clouds,04n
1732298400,2024-11-22 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.84,10000,1.86,0.42,4,5.29,1012,,,81,6.69,260,,,,,,75,803,Clouds,broken clouds,04n
1732302000,2024-11-22 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.47,10000,1.67,0.61,3.09,4.95,1014,,,82,5.14,250,,,,,,40,520,Rain,light intensity shower rain,09n
1732305600,2024-11-22 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.9,10000,1.11,-0.57,2.93,4.73,1015,,,82,6.17,260,,,,,,0,800,Clear,sky is clear,01n
1732309200,2024-11-22 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.27,10000,0.66,-0.63,2.53,4.18,1016,,,83,4.63,250,,,,,,0,800,Clear,sky is clear,01n
1732312800,2024-11-22 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,2.07,10000,-0.02,-1.82,1.12,3.06,1017,,,86,4.12,210,,,,,,0,800,Clear,sky is clear,01n
1732316400,2024-11-22 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.69,10000,-0.21,-2.6,0.57,2.44,1017,,,87,4.63,210,,,,,,0,800,Clear,sky is clear,01n
1732320000,2024-11-23 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.63,10000,0.17,-2.67,0.57,2.04,1018,,,90,4.63,210,,,,,,75,803,Clouds,broken clouds,04n
1732323600,2024-11-23 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.22,10000,-0.07,-3.18,0.67,1.95,1018,,,91,4.63,200,,,,,,0,800,Clear,sky is clear,01n
1732327200,2024-11-23 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.04,10000,-0.23,-3.09,0.32,1.49,1018,,,91,4.12,200,,,,,,0,800,Clear,sky is clear,01n
1732330800,2024-11-23 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.98,10000,-0.28,-2.8,0.3,1.62,1018,,,91,3.6,190,,,,,,0,800,Clear,sky is clear,01n
1732334400,2024-11-23 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,0.96,10000,-0.17,-2.82,0.3,1.62,1018,,,92,3.6,180,,,,,,0,800,Clear,sky is clear,01n
1732338000,2024-11-23 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.34,10000,0.03,-3.59,0.3,1.97,1018,,,91,5.66,190,,,,,,0,800,Clear,sky is clear,01n
1732341600,2024-11-23 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,1.83,10000,0.37,-3.21,0.87,2.53,1017,,,90,6.17,190,,,,,,0,800,Clear,sky is clear,01n
1732345200,2024-11-23 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,2.28,10000,0.96,-2.4,1.43,2.93,1017,,,91,5.66,190,,,,,,20,801,Clouds,few clouds,02n
1732348800,2024-11-23 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.07,10000,1.28,-0.88,2.34,3.64,1017,,,88,4.63,180,,,,,,0,800,Clear,sky is clear,01d
1732352400,2024-11-23 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,3.5,10000,1.54,-0.86,2.95,4.19,1017,,,87,5.66,190,,0.13,,,,0,500,Rain,light rain,10d
1732356000,2024-11-23 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.19,10000,1.9,-0.2,3.34,4.75,1016,,,85,6.17,180,,,,,,20,801,Clouds,few clouds,02d
1732359600,2024-11-23 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,4.84,10000,2.2,0.62,4.2,5.31,1015,,,83,6.17,180,,,,,,20,801,Clouds,few clouds,02d
1732363200,2024-11-23 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,5.45,10000,2.28,1.2,4.76,6.26,1014,,,80,6.69,190,11.83,,,,,0,800,Clear,sky is clear,01d
1732366800,2024-11-23 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.01,10000,1.16,1.26,5.34,6.42,1012,,,71,8.75,180,13.89,,,,,0,800,Clear,sky is clear,01d
1732370400,2024-11-23 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.31,10000,0.43,1.81,5.87,6.97,1010,,,66,8.23,190,,,,,,0,800,Clear,sky is clear,01d
1732374000,2024-11-23 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.95,10000,0.4,2.95,6.34,7.53,1010,,,63,7.2,180,,,,,,0,800,Clear,sky is clear,01d
1732377600,2024-11-23 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.19,10000,0.63,2.55,6.34,7.6,1009,,,63,9.77,190,,,,,,0,800,Clear,sky is clear,01n
1732381200,2024-11-23 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.09,10000,1.59,2.17,6.42,7.93,1008,,,68,10.8,190,,0.26,,,,100,500,Rain,light rain,10n
1732384800,2024-11-23 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.32,10000,3.48,1.4,5.57,6.97,1008,,,82,9.77,200,,1.4,,,,75,501,Rain,moderate rain,10n
1732388400,2024-11-23 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.9,10000,4.22,2.43,6.38,7.73,1008,,,83,8.75,200,,1,,,,75,500,Rain,light rain,10n
1732392000,2024-11-23 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.73,10000,5.11,4.96,7.79,9.26,1007,,,78,8.23,200,,0.29,,,,0,500,Rain,light rain,10n
1732395600,2024-11-23 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.83,10000,5.42,5.72,8.64,10.34,1007,,,74,11.32,210,,,,,,75,803,Clouds,broken clouds,04n
1732399200,2024-11-23 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.88,10000,5.85,5.99,9.19,10.34,1007,,,76,10.29,210,,0.18,,,,75,500,Rain,light rain,10n
1732402800,2024-11-23 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.04,10000,6.83,5.11,7.89,9.74,1007,,,86,9.26,200,,0.47,,,,75,500,Rain,light rain,10n
1732406400,2024-11-24 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.02,10000,7.31,5.47,8.34,9.4,1007,,,89,7.72,200,,0.45,,,,75,501,Rain,moderate rain,10n
1732410000,2024-11-24 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.32,10000,7.27,5.36,8.9,9.95,1007,,,87,9.77,200,,0.37,,,,75,501,Rain,moderate rain,10n
1732413600,2024-11-24 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.85,10000,6.93,6.42,9.2,10.51,1007,,,82,8.23,200,,0.22,,,,0,500,Rain,light rain,10n
1732417200,2024-11-24 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.96,10000,7.09,10.12,10.57,11.62,1007,,,77,9.26,200,14.4,,,,,0,800,Clear,sky is clear,01n
1732420800,2024-11-24 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.66,10000,7.19,10.81,11.12,12.34,1007,,,74,8.75,210,13.89,,,,,0,800,Clear,sky is clear,01n
1732424400,2024-11-24 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,11.88,10000,7,11,11.12,12.51,1007,,,72,8.75,200,,,,,,0,800,Clear,sky is clear,01n
1732428000,2024-11-24 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,12.16,10000,7.07,11.29,11.43,12.53,1007,,,71,9.26,200,,,,,,0,800,Clear,sky is clear,01n
1732431600,2024-11-24 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,12.12,10000,7.03,11.24,11.43,12.6,1007,,,71,7.72,200,,,,,,0,800,Clear,sky is clear,01n
1732435200,2024-11-24 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,12.43,10000,7.12,11.56,11.95,13.08,1007,,,70,8.23,200,,,,,,0,800,Clear,sky is clear,01d
1732438800,2024-11-24 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,13.78,10000,7.55,12.94,13.15,14.34,1007,,,66,9.77,200,,,,,,0,800,Clear,sky is clear,01d
1732442400,2024-11-24 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,14.96,10000,7.98,14.16,14.55,15.51,1007,,,63,9.77,200,16.46,,,,,0,800,Clear,sky is clear,01d
1732446000,2024-11-24 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.23,10000,8.71,15.5,15.67,16.62,1007,,,61,9.77,200,,,,,,0,800,Clear,sky is clear,01d
1732449600,2024-11-24 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,17.31,10000,8.72,16.58,16.78,18.06,1006,,,57,10.29,210,,,,,,0,800,Clear,sky is clear,01d
1732453200,2024-11-24 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,17.26,10000,8.93,16.56,16.78,18.06,1006,,,58,11.83,210,18.52,,,,,50,520,Rain,light intensity shower rain,09d
1732456800,2024-11-24 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,17.19,10000,9.12,16.51,16.78,18.06,1006,,,59,10.8,200,,,,,,20,520,Rain,light intensity shower rain,09d
1732460400,2024-11-24 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.87,10000,9.31,16.21,16.12,17.54,1006,,,61,10.8,200,15.95,,,,,0,800,Clear,sky is clear,01d
1732464000,2024-11-24 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.66,10000,9.59,16.03,16.12,17.04,1005,,,63,10.8,190,15.95,,,,,0,800,Clear,sky is clear,01n
1732467600,2024-11-24 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.46,10000,10.1,15.88,15.95,17.34,1005,,,66,10.8,190,17.49,,,,,0,800,Clear,sky is clear,01n
1732471200,2024-11-24 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.56,10000,9.96,15.97,15.95,17.51,1005,,,65,8.75,200,,,,,,0,800,Clear,sky is clear,01n
1732474800,2024-11-24 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.47,10000,10.33,15.92,15.95,16.98,1005,,,67,11.83,190,16.98,,,,,0,800,Clear,sky is clear,01n
1732478400,2024-11-24 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.3,10000,10.17,15.74,15.57,16.98,1004,,,67,12.35,190,,,,,,0,800,Clear,sky is clear,01n
1732482000,2024-11-24 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.16,10000,10.04,15.58,15.67,16.95,1004,,,67,9.77,190,15.43,,,,,0,800,Clear,sky is clear,01n
1732485600,2024-11-24 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.78,10000,9.67,15.16,15.01,16.42,1004,,,67,9.77,190,14.92,,,,,0,800,Clear,sky is clear,01n
1732489200,2024-11-24 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.73,10000,9.18,15.06,15.01,16.42,1003,,,65,10.8,190,,,,,,0,800,Clear,sky is clear,01n
1732492800,2024-11-25 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.69,10000,8.68,14.96,15.01,16.42,1004,,,63,10.29,190,17.49,,,,,0,800,Clear,sky is clear,01n
1732496400,2024-11-25 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.55,10000,8.54,14.81,14.95,16.42,1003,,,63,9.77,190,14.92,,,,,0,800,Clear,sky is clear,01n
1732500000,2024-11-25 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.06,10000,8.55,15.31,15.11,16.49,1003,,,61,10.8,200,16.98,,,,,0,800,Clear,sky is clear,01n
1732503600,2024-11-25 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.03,10000,8.76,15.31,15.11,16.95,1002,,,62,9.77,190,16.46,,,,,0,800,Clear,sky is clear,01n
1732507200,2024-11-25 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,16.01,10000,8.74,15.29,15.11,16.43,1002,,,62,10.29,190,16.46,,,,,0,800,Clear,sky is clear,01n
1732510800,2024-11-25 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.89,10000,8.86,15.18,15.34,16.43,1001,,,63,10.29,190,17.49,,,,,0,800,Clear,sky is clear,01n
1732514400,2024-11-25 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.82,,9.03,15.13,15.34,16.42,1001,,,64,9.01,196,,,,,,92,804,Clouds,overcast clouds,04n
1732518000,2024-11-25 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.55,10000,9.89,14.96,14.95,16.42,1001,,,69,9.26,200,14.92,,,,,20,500,Rain,light rain,10n
1732521600,2024-11-25 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.04,10000,10.04,14.48,14.45,15.85,1001,,,72,10.29,200,15.95,0.23,,,,20,500,Rain,light rain,10d
1732525200,2024-11-25 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,15.03,10000,10.64,14.55,14.45,15.82,1001,,,75,9.77,200,15.95,0.66,,,,20,500,Rain,light rain,10d
1732528800,2024-11-25 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,14.17,8000,10.96,13.76,12.23,15.78,1002,,,81,8.23,210,,1.26,,,,75,501,Rain,moderate rain,10d
1732532400,2024-11-25 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,10.51,9000,8.78,9.94,9.95,12.18,1003,,,89,5.14,290,,2.6,,,,100,501,Rain,moderate rain,10d
1732536000,2024-11-25 12:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.36,8000,7.97,7.41,8.95,10.34,1003,,,91,3.6,280,,2.34,,,,100,501,Rain,moderate rain,10d
1732539600,2024-11-25 13:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.34,9000,7.95,7.67,8.65,9.82,1005,,,91,3.09,240,,1.17,,,,100,501,Rain,moderate rain,10d
1732543200,2024-11-25 14:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.55,10000,8.16,7.17,8.9,9.95,1005,,,91,4.63,230,,0.34,,,,20,500,Rain,light rain,10d
1732546800,2024-11-25 15:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.24,10000,8.01,6.79,8.65,9.75,1006,,,92,4.63,220,,0.12,,,,75,500,Rain,light rain,10d
1732550400,2024-11-25 16:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.45,10000,8.06,7.05,8.65,9.95,1007,,,91,4.63,220,,,,,,75,803,Clouds,broken clouds,04n
1732554000,2024-11-25 17:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.44,10000,7.72,6.65,8.9,9.95,1008,,,89,5.66,220,,,,,,40,802,Clouds,scattered clouds,03n
1732557600,2024-11-25 18:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.37,10000,7.65,6.39,8.9,9.95,1009,,,89,6.17,230,,,,,,20,801,Clouds,few clouds,02n
1732561200,2024-11-25 19:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.09,10000,7.7,6.2,8.34,9.73,1010,,,91,5.66,230,,,,,,20,801,Clouds,few clouds,02n
1732564800,2024-11-25 20:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.89,10000,7.18,6.15,8.34,9.4,1011,,,89,5.14,230,,,,,,0,800,Clear,sky is clear,01n
1732568400,2024-11-25 21:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.57,10000,6.86,5.96,8.07,8.95,1012,,,89,4.63,210,,,,,,0,800,Clear,sky is clear,01n
1732572000,2024-11-25 22:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.27,10000,6.89,5.82,7.53,8.71,1012,,,91,4.12,220,,,,,,0,800,Clear,sky is clear,01n
1732575600,2024-11-25 23:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,8.11,10000,6.73,5.62,7.23,8.84,1013,,,91,4.12,220,,,,,,0,800,Clear,sky is clear,01n
1732579200,2024-11-26 00:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.92,10000,6.54,5.39,7.23,8.55,1014,,,91,4.12,210,,,,,,20,801,Clouds,few clouds,02n
1732582800,2024-11-26 01:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.86,10000,6.48,5.58,7.33,8.48,1014,,,91,3.6,210,,,,,,0,800,Clear,sky is clear,01n
1732586400,2024-11-26 02:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.66,10000,6.29,5.34,6.98,8.34,1015,,,91,3.6,210,,,,,,0,800,Clear,sky is clear,01n
1732590000,2024-11-26 03:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.88,10000,6.34,5.61,6.98,8.55,1015,,,90,3.6,200,,,,,,75,803,Clouds,broken clouds,04n
1732593600,2024-11-26 04:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.94,10000,6.56,5.98,7.23,8.55,1016,,,91,3.09,210,,,,,,75,520,Rain,light intensity shower rain,09n
1732597200,2024-11-26 05:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.61,10000,6.08,5.58,6.68,8.34,1016,,,90,3.09,200,,,,,,40,802,Clouds,scattered clouds,03n
1732600800,2024-11-26 06:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.54,10000,5.85,4.68,6.78,8.34,1016,,,89,4.63,200,,,,,,0,800,Clear,sky is clear,01n
1732604400,2024-11-26 07:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.89,10000,5.21,3.87,6.12,7.51,1017,,,89,4.63,210,,,,,,20,801,Clouds,few clouds,02n
1732608000,2024-11-26 08:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,6.91,10000,5.06,3.66,6.12,7.49,1017,,,88,5.14,200,,,,,,20,801,Clouds,few clouds,02d
1732611600,2024-11-26 09:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,7.85,10000,5.82,5.06,6.98,8.64,1018,,,87,4.63,200,,,,,,20,801,Clouds,few clouds,02d
1732615200,2024-11-26 10:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.23,10000,6.84,6.38,8.34,9.95,1018,,,85,5.66,220,,,,,,75,803,Clouds,broken clouds,04d
1732618800,2024-11-26 11:00:00 +0000 UTC,3600,Brussels,50.847703,4.3572,9.37,10000,7.15,6.22,8.64,10.29,1018,,,86,6.69,220,,,,,,75,803,Clouds,broken clouds,04d
